Type,Mapping ID,Area,Entity,Sub Entity,Endpoint A,Endpoint B,Edge Label,Document,Standard,Requirement ID,Requirement Text,Area,Mapped_Count
Edge,E-0381,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2397,If the OCSP response for a particular certificate is not available from an OCSP responder that has a certificate derived from one of the PE private root CA certificates supported by the EVCC (EVCC provided a list of the V2G certificates via,,30
Edge,E-0382,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2401,"A public SECC shall send a list of all V2G root CA certificate(s) and/or OEM root CA certificate(s) it possesses via the ""certificate_authorities"" extension in the ""CertificateRequest"" message it sends to the EVCC.",,30
Edge,E-0383,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2402,"A private SECC not in CPM4PE shall send a list of all V2G root CA certificate(s) and/or OEM root CA certificate(s) it possesses via the ""certificate_authorities"" extension in the ""CertificateRequest"" message it sends to the EVCC.",,30
Edge,E-0384,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2411,"If the OCSP status of any certificate in SECC certificate chain is not provided by the public SECC in the ""ServerHello"", the EVCC may contact the OCSP server listed in the said certificate for the OCSP status of that certificate.",,30
Edge,E-0385,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2412,"If the private SECC provided OCSP status of at least one but not all of the certificates in the PE certificate chain in the ""ServerHello"", the EVCC may contact the OCSP server listed in the said certificate for the OCSP status of that certificate.",,30
Edge,E-0386,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2413,"Per IETF RFC 6960 (as updated by IETF RFC 8954), the EVCC will verify the OCSP responder certificate before accepting the OCSP response. If the EVCC is unable to successfully verify the OCSP responder certificate (e.g. when the OCSP responder’s certificate is derived from a root not trusted by the EVCC) for any of the OCSP responses, the EVCC shall consider the entire SECC/PE certificate chain to have failed validation.",,30
Edge,E-0387,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2414,"Per IETF RFC 6960 (as updated by IETF RFC 8954),the EVCC will verify the signature on the received OCSP response. If the EVCC is unable to successfully verify the signature on the OCSP response (e.g. when the signature on the response does not match the signature calculated by the EVCC using the OCSP responder’s certificate) for any of the OCSP responses, the EVCC shall consider the entire SECC/PE certificate chain to have failed validation.",,30
Edge,E-0388,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2418,"If the EVCC determines that the certificate chain it received during TLS session setup process is a PE certificate chain and the private SECC did not provide OCSP response for any of the certificates in the PE certificate chain, the EVCC shall ignore the fact that the private SECC has not sent OCSP responses. The EVCC shall continue with the PE certificate chain validation without the certificate revocation check as specified by",,30
Edge,E-0389,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2419,"If the EVCC is in CPM4PE and it successfully validated the received certificate chain and the received chain contains a root CA certificate, the EV shall assume that the certificate it received during TLS session setup process is a PE certificate chain from the private SECC and the EVCC shall store the received root CA certificate as a PE private root CA certificate that it trusts for TLS session setup only. Refer to H.2.2.3 for details of CPM4PE.",,30
Edge,E-0390,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2420,The CPM4PE shall expire on the EVCC after the PE private root CA certificate has been installed per,,30
Edge,E-0391,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2421,"If the SECC has provided a certificate chain that does not trace up to a V2G root CA certificate or a PE private root CA certificate that the EVCC contains/possesses, the EVCC shall only accept such a certificate, if it successfully validated the certificate chain using an out of band validation mechanism (e.g. server based certificate validation protocol, SCVP, according to IETF RFC 5055). If the validation using such a service is not done, gives a negative result or fails (e.g. due to missing",,30
Edge,E-0392,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2468,"The CPM4PE, if active, shall expire on the EVCC after the TLS session has been established and PE private root CA certificate was not received in the PE certificate chain.",,30
Edge,E-0393,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2562,"In case EVCC did not receive OCSP responses for any of the certificates in the PE certificate chain, it shall not utilize PnC even if the private SECC supports it.",,30
Edge,E-0394,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2579,"The ContractCertificateChain received by the EVCC in the CertificateInstallationRes Message shall be stored persistently in such a way, that it can be applied later on for the purpose of verifying PriceSchedules. The eMSP sub-CA2 certificate is required to verify PriceSchedules.",,30
Edge,E-0395,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-907,"In case of PnC, the EVCC, after receiving the PriceSchedule, should verify the signature using the same sub-CA certificate that was used to issue the contract certificate that the EVCC previously used during authorization. If this verification fails, the EVCC may treat the PriceSchedule as invalid. See",,30
Edge,E-0396,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2586,The EVCC shall not process CRLDistributionPoints extension if it is present in CPS sub-CA1 certificate or CPS sub-CA2 certificate or CPS leaf certificate.,,30
Edge,E-0397,Z1: EV Domain ↔ Cross-Zone: Trust Infrastructure,EVCC|PKI,,EVCC,PKI,OCSP,ISO 15118-20,ISO,V2G20-2587,The EVCC shall not process AuthorityInfoAccess extension if it is present in CPS sub CA1 Ccertificate or CPS sub-CA2 certificate or CPS leaf certificate. B.6 e-Mobility service provider certificate profiles B.6.1 Based on curves as defined by,,30
Edge,E-0398,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2328,A CPS leaf certificate shall be generated using a certificate chain that uses a V2G root CA certificate as the trust anchor. Refer to Figure 5 for a pictorial representation. Refer to Annex H for further details. Refer to H.1.6 for examples of a certificate structure. Refer to Annex B for details of the certificate profile.,,11
Edge,E-0399,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2329,A contract certificate shall be generated using a certificate chain that uses either an eMSP root CA certificate or a V2G root CA certificate as the trust anchor. Refer to,,11
Edge,E-0400,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2330,The OCSP signer certificate used to sign the OCSP response for contract certificate status shall be generated using a certificate chain that uses either an eMSP root CA certificate or a V2G root CA certificate as the trust anchor. Refer to Figure 6 for a pictorial representation. Refer to Annex H for further details. Refer to H.1.6 for examples of a certificate structure. Refer to Annex B for details of the certificate profile.,,11
Edge,E-0401,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2336,"A PE certificate chain shall not be signed or cross-signed by any CA under a V2G root CA or an eMSP root CA or an OEM root CA. Similarly, PE certificate chain shall not be signed or cross-signed by any V2G root CA or eMSP root CA or OEM root CA.",,11
Edge,E-0402,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2349,"Any certificates originating from, or cross-signed by, a V2G root CA certificate chain or eMSP root CA certificate chain or OEM root CA certificate chain shall follow a well established certificate governance structure, including but not limited to CP, CPS, etc.",,11
Edge,E-0403,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2579,"The ContractCertificateChain received by the EVCC in the CertificateInstallationRes Message shall be stored persistently in such a way, that it can be applied later on for the purpose of verifying PriceSchedules. The eMSP sub-CA2 certificate is required to verify PriceSchedules.",,11
Edge,E-0404,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2585,"If the CPS sub-CA1 certificate or CPS sub-CA2 certificate or CPS leaf certificate contains both CRLDistributionPoints and AuthorityInfoAccess extensions, the relying party may process just one or both or none as per the local policy of the relying party.",,11
Edge,E-0405,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2586,The EVCC shall not process CRLDistributionPoints extension if it is present in CPS sub-CA1 certificate or CPS sub-CA2 certificate or CPS leaf certificate.,,11
Edge,E-0406,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2587,The EVCC shall not process AuthorityInfoAccess extension if it is present in CPS sub CA1 Ccertificate or CPS sub-CA2 certificate or CPS leaf certificate. B.6 e-Mobility service provider certificate profiles B.6.1 Based on curves as defined by,,11
Edge,E-0407,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2590,"eMSP sub-CA1 certificate, eMSP sub-CA2 certificate and contract certificate shall contain at least one or both of CRLDistributionPoints or/and AuthorityInfoAccess extensions.",,11
Edge,E-0408,Cross-Zone: Trust Infrastructure ↔ Z3: Cloud/Third-Party,PKI|eMSP,,PKI,eMSP,eMSP CA,ISO 15118-20,ISO,V2G20-2591,"If eMSP sub-CA1 certificate or eMSP sub-CA2 certificate or contract certificate contains both CRLDistributionPoints and AuthorityInfoAccess extensions, the relying party may process just one or both as per the local policy of the relying party.",,11
Edge,E-0409,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-1015,"If a V2G entity communicates by WLAN, the V2G entity shall comply with ISO 15118- 8. Data link layer security for WLAN All wireless communication between the EVSE and the EV is inherently insecure unless specific security protocols are implemented. The reason is that the underlying physical layer protocol does not require authentication between the two parties trying to communicate with each other using WLAN. Additionally, all data sent over the WLAN is in plain text unless specific encryption p",,6
Edge,E-0410,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-2247,"When the EVCC uses a wireless medium to establish a physical connection to an AP (see ISO 15118-8 for details), the EV’s WLAN STA (see ISO 15118-8 for details) shall use WPA3-Enterprise or WPA2-Enterprise according to IEEE 802.1X.",,6
Edge,E-0411,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-2251,"If the EVCC uses WPA3-Enterprise, its WLAN STA shall not support WPA3-Enterprise transition mode. Refer to WPA3 specifications for details.",,6
Edge,E-0412,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-2254,"Regardless if WPA3-Enterprise is used or WPA2-Enterprise is used, the EV’s WLAN STA (see ISO 15118-8 for details) shall implement ""server certificate validation"" to ensure that the AP that the EVCC connects to is a valid and trustworthy WLAN AP.",,6
Edge,E-0413,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-2259,"If the EVCC is unable to successfully authenticate the CSO’s authentication server, it shall decline to establish a wireless connection with the CSO’s access point.",,6
Edge,E-0414,Z1: EV Domain ↔ Cross-Zone: Communication Infrastructure,EVCC|Wireless,,EVCC,Wireless,WLAN,ISO 15118-20,ISO,V2G20-4046,"If the EVCC is using WLAN, after receiving the SessionSetupRes with ""ResponseCode = OK"", the EVCC shall send a ACDP_VehiclePositioningReq within V2G_EVCC_Sequence_Performance_Timeout according to Table 215.",,6
Edge,E-0415,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2255,"The CSO shall provide an SECC certificate, as defined in Annex B, to the EVCC so that the EVCC can authenticate the CSO’s authentication server.",,6
Edge,E-0416,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2257,The EVCC shall authenticate CSO’s authentication server with the certificate provided by the CSO’s authentication server.,,6
Edge,E-0417,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2259,"If the EVCC is unable to successfully authenticate the CSO’s authentication server, it shall decline to establish a wireless connection with the CSO’s access point.",,6
Edge,E-0418,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2260,"When the CSO’s authentication server requests EVCC to present its certificate to authenticate itself, the EVCC shall provide its vehicle certificate.",,6
Edge,E-0419,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2261,The CSO’s authentication server shall authenticate the EVCC using the certificate provided by the EVCC.,,6
Edge,E-0420,Z3: Cloud/Third-Party ↔ Z1: EV Domain,CSMS|EVCC,,CSMS,EVCC,CSMS↔EVCC,ISO 15118-20,ISO,V2G20-2029,"It is up to the discretion of the CSO/PE operator whether to support TLS resumption for VAS. If the SECC does not support TLS resumption, the SECC shall not send ""NewSessionTicket"" messages to EVCC.",,6
Edge,E-0421,Z1: EV Domain ↔ Z3: Cloud/Third-Party,EVCC|eMSP,,EVCC,eMSP,PnC contract,ISO 15118-20,ISO,V2G20-2356,If the established connection between EVCC and SECC is TLS 1.2 (or lower) or TCP without TLS the SECC shall not select ISO 15118-20 communication from SupportedAppProtocolReq message (see Table 5). Private environment is considered to be a power transfer service for a closed user group. This user group is defined and managed by the eMSP of the power transfer service itself. The security of the field is,,6
Edge,E-0422,Z1: EV Domain ↔ Z3: Cloud/Third-Party,EVCC|eMSP,,EVCC,eMSP,PnC contract,ISO 15118-20,ISO,V2G20-1078,"The EVCC shall verify the signature of the CertificateInstallationRes Message using the signer certificate chain CPSCertificateChain, validate said chain according to",,6
Edge,E-0423,Z1: EV Domain ↔ Z3: Cloud/Third-Party,EVCC|eMSP,,EVCC,eMSP,PnC contract,ISO 15118-20,ISO,V2G20-2579,"The ContractCertificateChain received by the EVCC in the CertificateInstallationRes Message shall be stored persistently in such a way, that it can be applied later on for the purpose of verifying PriceSchedules. The eMSP sub-CA2 certificate is required to verify PriceSchedules.",,6
Edge,E-0424,Z1: EV Domain ↔ Z3: Cloud/Third-Party,EVCC|eMSP,,EVCC,eMSP,PnC contract,ISO 15118-20,ISO,V2G20-1580,"After receiving the CertificateInstallationRes with EVSEProcessing set to ""Finished"" and ResponseCode starting with ""WARNING"", the EVCC shall ignore all other parameters of the response message and shall do one (1) of the following. – If the ResponseCode from the SECC was ""WARNING_eMSPUnknown"", send another CertificateInstallationReq without including the PrioritizedEMAIDs list. Refer to 8.3.4.3.9 and its subclauses for further details of CertificateInstallationReq. OR – Send an AuthorizationReq",,6
